gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TMPRSS5,5.84757290517157E-11,3.04888215168404,0.362,0.071,1.07899415246226E-06
KREMEN1,2.82012026403169E-11,3.04765006178831,0.414,0.095,5.20368591119128E-07
CCDC163,1.23624587194968E-06,3.04740715914479,0.31,0.092,0.022811208829216
FREM2,7.23975145170942E-11,3.04711062541517,0.431,0.109,1.33587893786942E-06
ENSG00000287159.1,4.46808547981163E-17,3.04637390510104,0.259,0.009,8.24451132734842E-13
NOTCH1,1.45218675110836E-09,3.04257129273474,0.379,0.095,2.67957499314515E-05
SAT1,1.00973595882116E-23,3.04221907059018,0.983,0.802,1.86316479121681E-19
DBP,0.019437300534151,3.03857140864109,0.259,0.154,1
MSI2,1.83494323766929E-24,3.03770286970644,0.948,0.55,3.38583726214737E-20
SOX9,4.95184613796963E-31,3.03244658622023,0.983,0.346,9.13714649378157E-27
TMEM132C,1.52865597988352E-05,3.03082128112892,0.293,0.095,0.282067601408106
EYA1,4.99460496589031E-09,3.02897527736531,0.379,0.104,9.2160450830608E-05
C8orf37,1.67779334710629E-09,3.0201277335783,0.31,0.059,3.09586428408052E-05
AL022323.4,7.88963704352037E-17,3.01585005402448,0.569,0.118,1.45579582727038E-12
SLC13A3,0.000225655026682,3.01349949793828,0.328,0.139,1
ME1,3.60702706857124E-16,3.01058097085591,0.707,0.219,6.65568634692765E-12
METTL7A,1.48383509145004E-27,3.00750790260373,0.948,0.328,2.73797251074361E-23
CAT,1.47188650538524E-20,3.00584713046811,0.931,0.364,2.71592497973685E-16
S100A16,5.32161891250361E-24,3.00539326766382,0.638,0.095,9.81945121735165E-20
KNDC1,0.023009804225674,3.00505985254748,0.276,0.169,1
ANOS1,1.05195285146837E-27,3.00439281394627,0.741,0.118,1.94106340152944E-23
CDC42EP4,5.48428468685186E-19,3.00430784148346,0.655,0.157,1.0119602104179E-14
LINC00839,1.82258017852897E-11,2.99796391223624,0.397,0.08,3.36302494542166E-07
ACSS3,6.09911955134672E-12,2.9938182884919,0.466,0.112,1.1254095396145E-07
CGNL1,1.11308465916944E-07,2.99346985328065,0.293,0.068,0.002053863813099
AC092691.2,4.23641714160266E-07,2.9895364722608,0.379,0.124,0.007817036909685
ENSG00000287001.2,1.71209066589939E-07,2.98806139811113,0.448,0.175,0.003159149696718
FZD8,2.00677322899244E-12,2.98070724809211,0.276,0.03,3.70289796213686E-08
HHATL,1.57010383723046E-17,2.97986454225229,0.517,0.092,2.89715560045765E-13
SLC3A2,8.2411868831492E-19,2.97602909836159,0.914,0.491,1.52066380367869E-14
MINK1,2.20511042288647E-10,2.96025352332686,0.517,0.166,4.06886975231011E-06
SPX,4.42283591139757E-06,2.93387223554299,0.276,0.08,0.081610168237108
AL512353.1,0.000483595191881,2.92888740792296,0.293,0.118,1
SSPN,2.14455191854484E-15,2.92559725966732,0.621,0.172,3.95712720009894E-11
RIDA,3.61320244834617E-21,2.920654924354,0.776,0.222,6.66708115768835E-17
AC093535.1,2.9041574687595E-12,2.91934069512088,0.328,0.047,5.35875136135502E-08
ARHGEF6,9.08275697055894E-18,2.91861349117303,0.793,0.26,1.67595031620754E-13
TTTY14,1.26303395294074E-11,2.91231676935191,0.552,0.169,2.33055024996625E-07
FOXO1,7.31706083171435E-16,2.91086682446515,0.69,0.216,1.35014406466793E-11
RAB34,1.16607613367609E-14,2.90766912353824,0.379,0.053,2.15164368185913E-10
NDRG2,1.02625638095509E-27,2.90750864962108,0.966,0.296,1.89364827413833E-23
LGI1,7.06417770151711E-25,2.9018402883023,0.983,0.385,1.30348206948394E-20
HGF,3.3325470283007E-11,2.90173914174127,0.345,0.062,6.14921577662045E-07
CTH,9.29266265665936E-17,2.90150662998796,0.759,0.269,1.71468211340679E-12
ANXA11,3.55177563575593E-05,2.89589597696806,0.362,0.145,0.655373640309684
AC079331.2,1.18493737251401E-11,2.8858881515698,0.414,0.092,2.18644643976285E-07
MYO10,2.9128122640091E-24,2.88581135094787,0.983,0.482,5.3747211895496E-20
EEF2K,1.42349012516072E-10,2.88411152298537,0.276,0.038,2.62662397894656E-06
LINC00467,2.65415506904864E-11,2.87960188872237,0.448,0.118,4.89744693340856E-07
TRIP6,8.09547858221096E-07,2.87869478854599,0.276,0.068,0.014937777079896
RPS15AP30,1.93368681195905E-16,2.87346915092258,0.466,0.071,3.56803890542684E-12
ROBO3,1.09123784664901E-12,2.8725518291512,0.431,0.089,2.01355207463676E-08
ADGRG1,1.72197838866316E-24,2.87001895099024,1,0.506,3.17739452276126E-20
TMBIM1,9.25398340664472E-08,2.8610349568796,0.448,0.154,0.001707545018194
HTRA1,5.51448840931641E-24,2.85965781088472,1,0.435,1.01753340128706E-19
RHPN2,1.05608519119428E-09,2.85528989189216,0.379,0.089,1.94868839479169E-05
AC092691.1,1.2462227274115E-20,2.85321276887979,0.914,0.37,2.29953017661971E-16
ACSL6,5.99343965842207E-25,2.85023692934472,0.983,0.462,1.10590948577204E-20
AC138150.1,4.98622684527868E-09,2.84896745898584,0.259,0.041,9.20058577490822E-05
AC091181.1,5.66801645742216E-15,2.84812140484189,0.603,0.175,1.04586239672354E-10
FUT10,5.01902288340651E-12,2.84602030665491,0.448,0.109,9.26110102446169E-08
LINC00663,1.89950261307382E-06,2.84559031717906,0.293,0.083,0.035049622216438
AHNAK,1.08159971368825E-33,2.8447833027426,0.81,0.109,1.99576779169756E-29
SHC1,1.25068586685427E-17,2.84419169023798,0.638,0.136,2.3077655615195E-13
CSRP1,1.55360420911481E-25,2.84150937015917,0.897,0.281,2.86671048665865E-21
IDI2.AS1,2.60289398253407E-12,2.84140505660055,0.707,0.317,4.80285997657187E-08
LGR4,3.76326545525635E-29,2.8406857651379,0.862,0.183,6.94397741803901E-25
PIGV,7.11568373413118E-05,2.83984417948464,0.293,0.107,1
CYP4V2,3.87946942009164E-26,2.83952815698784,0.931,0.263,7.1583969739531E-22
PAXIP1.AS2,2.8468024268298E-13,2.83593039040752,0.448,0.089,5.25291983798635E-09
NCAN,1.49857014178136E-22,2.83360612527301,0.966,0.473,2.76516162561496E-18
RGR,3.54198475895719E-19,2.83311077427664,0.431,0.047,6.53567027722781E-15
MROH7,6.49142813164166E-18,2.8308168429247,0.414,0.047,1.19779831885052E-13
CD38,4.55505770190901E-18,2.82741453059685,0.414,0.047,8.40499247156251E-14
ITGA6,6.16856542481342E-19,2.82276862531494,0.707,0.178,1.13822369218657E-14
LINC00886,5.07959773687935E-22,2.82144460161141,0.431,0.033,9.37287374408979E-18
AC037459.2,2.78747688437827E-19,2.82036697201292,0.741,0.204,5.14345234705478E-15
ADGRA3,1.04217552678265E-22,2.81999486171409,0.845,0.246,1.92302228201935E-18
SLC1A4,3.1574594907396E-22,2.81687297034963,0.897,0.325,5.8261442523127E-18
KCNE4,4.45473487697943E-17,2.81624120227721,0.414,0.053,8.21987679500245E-13
DECR1,5.13562418912863E-21,2.81617987611217,0.828,0.24,9.47625375378015E-17
AL138957.1,2.97071678378237E-26,2.81440862905575,0.431,0.021,5.48156660943523E-22
SASH1,4.79881378384961E-25,2.80765910179974,0.966,0.388,8.85477119395929E-21
ABHD3,4.51461085519475E-09,2.80566040906089,0.431,0.13,8.33035995000536E-05
FAH,1.19237087593992E-13,2.80374222161493,0.552,0.142,2.20016274028434E-09
ENHO,9.21970408915049E-18,2.80342925409827,0.724,0.237,1.70121979853005E-13
ANAPC1,0.639037421363566,2.80276556790972,0.276,0.299,1
FGGY,4.81039749012022E-07,2.80154870413716,0.345,0.107,0.00887614544877
GLI3,6.91133713094749E-32,2.8004384179406,0.845,0.157,1.27527992740243E-27
GRM3,7.99955320860549E-23,2.79948395032797,0.966,0.408,1.47607755805188E-18
NADK2,2.10044586673006E-21,2.79893749184845,0.983,0.518,3.8757427132903E-17
AC023051.1,4.38630869050469E-09,2.79738381256583,0.293,0.056,8.09361679571925E-05
AC091078.1,6.86937242982577E-06,2.79549567851419,0.259,0.074,0.126753660075145
PAQR6,2.12736537218482E-21,2.79506890707662,0.483,0.053,3.92541458475543E-17
GPT2,7.60507334708298E-14,2.79316421207277,0.672,0.228,1.40328813400375E-09
UFL1.AS1,1.20635456251313E-10,2.79271355795643,0.293,0.044,2.22596543874922E-06
DTNA,1.00046994407768E-27,2.78837542028105,1,0.618,1.84606714081213E-23
LYPLAL1.AS1,6.9565730295513E-09,2.78794252428854,0.259,0.044,0.000128362685541
PPARA,2.8354306270642E-21,2.78710117225803,0.81,0.231,5.23193659305886E-17
TMEM94,4.51555201471026E-13,2.78312441042811,0.672,0.222,8.33209657754337E-09
ACP6,2.04273688553923E-12,2.78075802334135,0.414,0.083,3.76925810119698E-08
CASC2,2.35947834151978E-07,2.77760875241036,0.276,0.065,0.004353709435772
SYCP3,9.72788944469462E-09,2.77273634401425,0.483,0.166,0.000179499016034
TLR4,2.44636547857956E-28,2.76953963043335,0.741,0.115,4.514033581075E-24
SEMA4A,1.79064408833101E-10,2.76910591819396,0.655,0.263,3.30409647178838E-06
GAS2L1,2.82016975660694E-06,2.76671645059213,0.293,0.086,0.052037772348911
DAG1,2.57539470663096E-18,2.76499703457948,0.845,0.29,4.75211831267545E-14
AL078459.1,1.45529205141373E-09,2.75470752363323,0.379,0.095,2.68530489326862E-05
TANGO6,0.051391313543928,2.75410457351936,0.276,0.175,1
MAOA,4.12639255863256E-16,2.7501610755943,0.707,0.219,7.6140195491888E-12
LINC00092,5.17791390186277E-19,2.74623811989324,0.414,0.041,9.55428673171718E-15
TCF7L2,4.23498628505691E-22,2.74335130089493,0.931,0.32,7.81439669318701E-18
AGFG2,5.73849452613254E-07,2.74003516210796,0.345,0.107,0.01058867009962
LGALS3,2.63129399580868E-17,2.73725435492181,0.569,0.115,4.85526368106618E-13
PAX6,1.32321191080935E-21,2.73474675813299,0.672,0.139,2.44159061782542E-17
SRPX2,8.49985894065028E-19,2.73373902225026,0.448,0.056,1.56839397172879E-14
BRINP2,6.06436153505142E-13,2.72504083580607,0.603,0.18,1.11899599044769E-08
LINC01727,6.80418396590592E-13,2.72393371979114,0.276,0.027,1.25550802538896E-08
SLC25A20,9.25153453048778E-05,2.72026328756112,0.328,0.139,1
DDX60,6.77796791686694E-10,2.71511918156371,0.414,0.101,1.25067064002029E-05
ALDH2,7.57962225690005E-20,2.71199666930338,0.914,0.459,1.3985918988432E-15
AC092802.1,6.61944343563895E-06,2.70984081792307,0.276,0.086,0.12214197027441
PLSCR4,6.04770626175453E-23,2.70758417716575,0.69,0.127,1.11592275941895E-18
ATP13A5,1.28592908721482E-05,2.70448758342886,0.293,0.095,0.237279635172879
AL157396.1,3.76309301611259E-14,2.70409502588209,0.69,0.207,6.94365923333096E-10
NTRK2,5.93470228608012E-27,2.70171085696468,1,0.686,1.0950712658275E-22
SLC18B1,7.94241618432515E-20,2.69626420772374,0.793,0.24,1.46553463433168E-15
KCNJ10,1.72696334705094E-30,2.69492825587546,0.914,0.24,3.18659276797839E-26
NHP2P1,0.066495087346347,2.69381261327578,0.31,0.225,1
LIX1,8.15561416500079E-22,2.6904270350202,0.672,0.133,1.50487392572595E-17
TAPT1.AS1,6.62801508656629E-10,2.68709994761118,0.293,0.047,1.22300134377321E-05
ADI1,2.26563609024645E-08,2.68484422908794,0.517,0.198,0.000418055171372
FAM71F2,0.001666990268827,2.68469890044406,0.379,0.213,1
CCDC191,1.78173481953241E-11,2.68095350654976,0.672,0.24,3.28765708900121E-07
AC027307.1,2.08309745593013E-23,2.67694640626833,0.448,0.036,3.84373142568227E-19
C1S,3.53916034724227E-13,2.67271848113359,0.431,0.083,6.53045867273143E-09
ENSG00000285847.2,0.007085911496439,2.6689946251312,0.31,0.169,1
GAREM2,3.71575107979379E-16,2.66690809952772,0.69,0.207,6.85630389243551E-12
KCNN3,1.5119571123389E-25,2.66447353966502,0.914,0.269,2.78986326368774E-21
COLCA2,6.92151870881537E-10,2.65909145865913,0.293,0.05,1.27715863215061E-05
ITGB5,1.35400339718559E-05,2.65077679579527,0.328,0.118,0.249840706848685
CFAP70,7.5539456334339E-16,2.64978534222669,0.655,0.201,1.39385404828122E-11
RREB1,2.84794356476352E-16,2.64865676387865,0.534,0.107,5.25502546570166E-12
RPS16P5,1.30860218620024E-09,2.63851035274926,0.259,0.038,2.41463275397668E-05
ABCD2,3.28643312541275E-14,2.63796063812622,0.603,0.175,6.06412640301162E-10
SRP14.AS1,1.86572034307798E-06,2.63735147393648,0.259,0.065,0.034426271770475
ENSG00000286646.1,8.50330929443146E-07,2.63693496020953,0.276,0.068,0.015690306310085
NBPF10,3.23103896891023E-15,2.62816754563248,0.81,0.325,5.96191310543315E-11
MOCS1,1.19146583845601E-09,2.62506698273544,0.276,0.044,2.19849276511904E-05
AC006213.2,7.25784309716286E-11,2.62115552019363,0.5,0.157,1.33921720828849E-06
ZFYVE21,1.37430779038689E-12,2.6203895405164,0.655,0.251,2.53587273482189E-08
RTCA.AS1,2.91394658706858E-10,2.61503036503139,0.466,0.139,5.37681424245894E-06
DNASE2,1.03474566210158E-09,2.61388735139483,0.431,0.121,1.90931269570983E-05
RPS6P25,2.70813092881532E-08,2.60766869654485,0.397,0.124,0.000499704318985
TPP1,2.34739874767392E-20,2.60113276427603,0.879,0.311,4.33142016920791E-16
EZR,4.30084674867328E-25,2.59862243950613,0.983,0.453,7.93592242065194E-21
ENSG00000289276.1,9.91108476280088E-19,2.59833227225311,0.707,0.18,1.82879336043202E-14
MTM1,3.72896348869259E-08,2.59806555669116,0.552,0.24,0.000688068342934
ANXA4,1.34053516175054E-05,2.59469197643386,0.328,0.118,0.24735554804621
PABPC1L,8.93463592935302E-07,2.59446878940232,0.345,0.112,0.016486190216842
LMLN,0.171157811306074,2.59340489633608,0.259,0.204,1
AXL,3.04442725423831E-27,2.59124263833334,1,0.441,5.61757716952053E-23
RNU6.116P,2.47878907628051E-11,2.58743683723111,0.328,0.053,4.5738616035528E-07
GLIPR1L1,2.3915343293127E-09,2.58436013876542,0.397,0.104,4.41285914444779E-05
CPQ,1.43323575321008E-10,2.58404127448215,0.517,0.154,2.64460661182323E-06
ADD3.AS1,6.47168667530011E-08,2.58377544968781,0.293,0.065,0.001194155625326
FMO5,2.38769043816254E-07,2.58318059265351,0.31,0.08,0.004405766396498
ARAP1,2.18109744943242E-05,2.58179698732391,0.31,0.107,0.40245610136927
BMP7,2.30069047145067E-25,2.5764919268541,0.759,0.157,4.24523405792077E-21
LRIG1,4.3458972220592E-18,2.57625558822841,0.69,0.175,8.01904955414363E-14
PTGDS,1.79725855179112E-33,2.57408449056969,1,0.269,3.31630147976498E-29
TOM1L2,8.62859243537621E-09,2.57293064636331,0.759,0.42,0.000159214787618
LINC00271,1.2462039012944E-07,2.57122716421311,0.293,0.071,0.002299495438668
PRELP,1.21439916898891E-13,2.56681599196521,0.362,0.053,2.24080934661834E-09
POLM,2.63600938927795E-14,2.56307632309224,0.448,0.083,4.86396452509567E-10
CPT1A,1.31087053351838E-23,2.56151411932196,0.776,0.192,2.41881830844812E-19
SLC9A3R1,2.07526265057816E-16,2.56074644248754,0.517,0.104,3.82927464284682E-12
HSDL2,1.28405940814615E-18,2.56009543827121,0.741,0.219,2.36934641991127E-14
SIRPA,5.31345620116311E-20,2.55823404580574,0.897,0.317,9.80438938238617E-16
PPARGC1A,5.3151437675279E-15,2.55625300749239,0.793,0.269,9.80750327984248E-11
APEH,0.000703286808545,2.55530744067101,0.379,0.189,1
HAP1,4.17976911621666E-05,2.55476556480704,0.345,0.139,0.771250997324298
CSGALNACT1,3.38432367992403E-19,2.55461229599588,0.931,0.402,6.24475405419582E-15
DCXR,3.6505180259369E-08,2.5539406119462,0.448,0.166,0.000673593586146
DGLUCY,1.37572444663818E-15,2.55192369951953,0.793,0.302,2.53848674893677E-11
KY,0.003322550924048,2.54136038659434,0.276,0.136,1
METRN,1.01327681038118E-11,2.53781554086139,0.414,0.086,1.86969837051535E-07
AC053527.1,7.93582137203076E-18,2.53521429494143,0.534,0.095,1.46431775956712E-13
AC078882.1,1.66892307914709E-20,2.53490565040108,0.345,0.018,3.07949686564222E-16
SLC30A10,2.00689905280558E-07,2.53332028191907,0.707,0.444,0.003703130132237
ELOVL2,9.52256235997306E-24,2.53252877874721,0.81,0.186,1.75710320666223E-19
DNAJC27.AS1,0.000146867573595,2.53036875286171,0.362,0.154,1
PTCH1,3.94755244735111E-18,2.52864032226177,0.828,0.293,7.28402377585227E-14
AKR1C3,2.80060981232821E-09,2.52794293361774,0.397,0.107,5.16768522570802E-05
NT5E,3.4085892047563E-22,2.52413375887746,0.638,0.112,6.28952880061633E-18
CADPS2,4.63342146570295E-09,2.52144533148829,0.345,0.077,8.54958928851509E-05
PIK3IP1,8.73258351257633E-11,2.51936828301274,0.5,0.148,1.61133630974058E-06
MR1,1.11247549137932E-06,2.51798986624075,0.293,0.08,0.020527397766931
LRAT,6.21193540595641E-08,2.51696418598683,0.31,0.074,0.001146226321107
MAPK8IP3,0.414693203784959,2.51463458893589,0.345,0.308,1
AC007405.1,0.006876077043067,2.51344263965119,0.431,0.272,1
HSPA5,5.30177917012781E-05,2.50970011101754,0.845,0.734,0.978284292471983
SOX9.AS1,1.32538116072885E-06,2.5088078582416,0.345,0.112,0.024455933177769
SLC16A9,3.71534937920918E-16,2.50806001765319,0.5,0.086,6.85556267451678E-12
ADRB1,1.72771472349324E-21,2.50461116402019,0.741,0.16,3.18797920778973E-17
CHDH,1.87254555388493E-13,2.50422137313135,0.586,0.16,3.45522105602848E-09
FAT1,1.16792323233987E-20,2.50382819557231,0.845,0.263,2.15505194831353E-16
SUCLG2.AS1,1.91083713078675E-15,2.50356740180961,0.534,0.109,3.52587667372771E-11
GABBR1,1.3391408584561E-09,2.50018395479398,0.431,0.121,2.47098271202319E-05
AL121769.1,7.39408217870233E-21,2.49757445064512,0.414,0.036,1.36435604361415E-16
ARHGAP24,8.12117072225281E-12,2.49666985574464,0.638,0.219,1.49851842167009E-07
TRPS1,3.91813435419951E-22,2.49329035458869,0.948,0.391,7.22974151036893E-18
APCDD1,9.24717524783046E-27,2.49003865403543,0.845,0.195,1.70628877672968E-22
FBXO18,0.003355249940164,2.48641916882535,0.362,0.195,1
FAM206A,0.231353432438455,2.48401061613101,0.293,0.228,1
CLEC16A,5.02049883346437E-05,2.48253845447288,0.569,0.296,0.926382444750845
TOM1,0.000110668519223,2.48196695345267,0.379,0.175,1
LRRC8A,4.39795575526705E-14,2.48167868113564,0.897,0.524,8.11510795961876E-10
TMEM164,1.57419087030115E-21,2.48007904888724,0.552,0.074,2.90469699387968E-17
TRIM68,2.2915430259224E-11,2.47461000274471,0.466,0.104,4.22835519143201E-07
TSPOAP1,3.01429261495632E-17,2.4724566315869,0.759,0.219,5.5619727331174E-13
PHKG1,2.58503477768723E-07,2.47027064106722,0.276,0.065,0.004769906171788
DNAJC4,4.36684851765169E-06,2.46941197566599,0.293,0.086,0.080577088847709
HSBP1L1,0.001776001433664,2.46793638347339,0.276,0.127,1
PDK4,2.04993770214599E-19,2.46587150160535,0.828,0.275,3.78254504799978E-15
AC024145.1,5.67870086253165E-16,2.46501133090846,0.5,0.089,1.04783388315434E-11
FIBIN,2.7888375441798E-10,2.46163160238895,0.379,0.089,5.14596303652057E-06
GPR19,5.19757153638711E-11,2.46069034366311,0.517,0.151,9.59055899894149E-07
LIFR,1.31342123503488E-21,2.45768485108721,0.948,0.503,2.42352486288636E-17
RGL3,7.00023037336519E-10,2.45436176655295,0.276,0.044,1.29168250849335E-05
NBR2,2.58739171194986E-08,2.45316423489946,0.466,0.151,0.000477425518689
PMP2,4.17137752799337E-24,2.447535518569,0.931,0.302,7.69702581465337E-20
GREB1,2.67476856705984E-10,2.44586075339286,0.672,0.246,4.93548295993881E-06
CLYBL,2.05747372673207E-26,2.44531697723659,0.69,0.104,3.79645052056602E-22
BHMT2,3.59200028769185E-10,2.44397420861344,0.259,0.036,6.627958930849E-06
MGLL,2.43269811119727E-18,2.44386206859603,0.914,0.432,4.48881455478119E-14
CRELD1,0.136193275892408,2.44062746533986,0.293,0.213,1
BMP2K,8.82957062128344E-13,2.4405807396658,0.655,0.222,1.62923237103922E-08
NHS,0.003382060783565,2.4398605415006,0.379,0.207,1
ALG1,0.00065653912692,2.43673798224139,0.328,0.145,1
AC079385.3,2.13502684533956E-12,2.43614476610138,0.293,0.033,3.93955153502055E-08
RORB,6.78166786861352E-21,2.43591185644566,0.879,0.281,1.25135335511657E-16
MFAP3L,1.70238700545633E-24,2.43423236032619,0.793,0.172,3.14124450246802E-20
EPHX2,1.12450754457088E-05,2.42884209831822,0.328,0.112,0.20749413212422
HIF1A.AS2,8.43988741950337E-09,2.42717073410111,0.259,0.044,0.000155732802665
AC046158.1,3.68808513231554E-06,2.42583217737853,0.293,0.089,0.068052546861486
RLIMP1,5.04279429734925E-10,2.42464947448462,0.31,0.053,9.30496403746884E-06
C1orf54,2.76107658181098E-20,2.42425394465599,0.534,0.074,5.09473850875762E-16
MIR193BHG,0.002994071273746,2.42188304019325,0.448,0.263,1
SH3PXD2B,6.19539388360731E-10,2.41830273447194,0.466,0.133,1.14317407940322E-05
AC016716.2,6.00860297641638E-16,2.41570795341105,0.793,0.299,1.10870742120835E-11
TULP3,1.26515101334988E-17,2.41273867241062,0.776,0.225,2.3344566498332E-13
ZNF404,3.95721863457484E-08,2.40643508262434,0.448,0.154,0.000730185982452
TRIM47,4.01584139502268E-14,2.40292243172516,0.328,0.038,7.41003054209584E-10
SEMA4B,1.72787131887645E-16,2.40109564387297,0.655,0.178,3.18826815759083E-12
PTCHD1,3.0629001619177E-11,2.40031592096831,0.534,0.148,5.65166337877054E-07
MACF1,2.40633708620469E-26,2.39624760771856,1,0.967,4.44017319146489E-22
RUBCNL,0.000562520322036,2.39560122695075,0.293,0.13,1
TUBGCP2,0.688273853408134,2.39432082230869,0.328,0.317,1
TMEM241,8.0346032059127E-15,2.38997672619436,0.552,0.13,1.48254498355501E-10
ST7.OT4,5.10837798290678E-17,2.38921876990218,0.534,0.101,9.42597905405959E-13
PIR,7.40478201747105E-11,2.38519298834538,0.534,0.169,1.36633037786376E-06
LRP4,1.00670974467651E-27,2.38419281002647,0.966,0.287,1.8575808208771E-23
UTY,2.48648171643863E-21,2.38293631358529,0.724,0.163,4.58805606317255E-17
NINJ1,0.010085833081469,2.38191271469361,0.259,0.136,1
FZD4,2.5424813459168E-05,2.38038414769593,0.328,0.121,0.469138657948567
TAZ,5.22017483394693E-10,2.37838463725012,0.466,0.133,9.63226660359888E-06
COL16A1,3.21816412563913E-09,2.37615627175211,0.655,0.257,5.93815644462932E-05
AC099792.1,2.28166590471815E-22,2.37491663247496,0.724,0.142,4.21012992738592E-18
MRAS,3.09446183128931E-11,2.37183671885112,0.793,0.417,5.70990097109504E-07
TBC1D10A,5.24294544703188E-07,2.3718206669455,0.276,0.068,0.009674282938863
NAALADL2,1.00834943196451E-08,2.36480167178137,0.534,0.189,0.000186060637186
TBL1X,2.27232165726693E-09,2.36349038097904,0.569,0.213,4.19288792198894E-05
